assured	𐑩𐑖𐑫𐑼𐑛	VVD	əˈʃʊəRd	900
assured	𐑩𐑖𐑫𐑼𐑛	VVN	əˈʃʊəRd	747
assuredly	𐑩𐑖𐑫𐑼𐑩𐑛𐑤𐑦	AV0	əˈʃʊərƏdli	55
assuredness	𐑩𐑖𐑫𐑼𐑩𐑛𐑯𐑩𐑕	NN1	əˈʃʊərƏdnəs	6
assures	𐑩𐑖𐑫𐑼𐑟	VVZ	əˈʃʊəRz	119
assuring	𐑩𐑖𐑫𐑼𐑦𐑙	VVG	əˈʃʊərɪŋ	115
astatine	𐑨𐑕𐑑𐑩𐑑𐑰𐑯	NN1	ˈæstətiːn	0
aster	𐑨𐑕𐑑𐑼	NN0	ˈæstəR	0
aster	𐑨𐑕𐑑𐑼	NN1	ˈæstəR	13
asterisk	𐑨𐑕𐑑𐑼𐑦𐑕𐑒	NN1	ˈæstərɪsk	82
asterisks	𐑨𐑕𐑑𐑼𐑦𐑕𐑒𐑕	NN2	ˈæstərɪsks	35
astern	𐑩𐑕𐑑𐑻𐑯	AV0	əˈstɜːRn	74
asteroid	𐑨𐑕𐑑𐑼𐑶𐑛	NN1	ˈæstərɔɪd	43
asteroids	𐑨𐑕𐑑𐑼𐑶𐑛𐑟	NN2	ˈæstərɔɪdz	55
asters	𐑨𐑕𐑑𐑼𐑟	NN2	ˈæstəRz	14
asthma	𐑨𐑕𐑥𐑩	NN1	ˈæsmə	600
asthmatic	𐑨𐑕𐑥𐑨𐑑𐑦𐑒	AJ0	æsˈmætɪk	81
astigmatic	𐑨𐑕𐑑𐑦𐑜𐑥𐑨𐑑𐑦𐑒	AJ0	ˌæstɪɡˈmætɪk	5
astigmatism	𐑩𐑕𐑑𐑦𐑜𐑥𐑩𐑑𐑦𐑟𐑩𐑥	NN1	əˈstɪɡmətɪzəm	15
astir	𐑩𐑕𐑑𐑻	AJ0	əˈstɜːR	5
astir	𐑩𐑕𐑑𐑻	AV0	əˈstɜːR	0
aston	𐑨𐑕𐑑𐑩𐑯	NP0	ˈæstən	646
astonish	𐑩𐑕𐑑𐑪𐑯𐑦𐑖	VVB	əˈstɒnɪʃ	5
astonish	𐑩𐑕𐑑𐑪𐑯𐑦𐑖	VVI	əˈstɒnɪʃ	20
astonished	𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑑	AJ0	əˈstɒnɪʃt	154
astonished	𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑑	VVD	əˈstɒnɪʃt	124
astonished	𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑑	VVN	əˈstɒnɪʃt	291
astonishes	𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑩𐑟	VVZ	əˈstɒnɪʃƏz	13
astonishing	𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑦𐑙	AJ0	əˈstɒnɪʃɪŋ	841
astonishing	𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑦𐑙	VVG	əˈstɒnɪʃɪŋ	3
astonishingly	𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑦𐑙𐑤𐑦	AV0	əˈstɒnɪʃɪŋli	211
astonishment	𐑩𐑕𐑑𐑪𐑯𐑦𐑖𐑥𐑩𐑯𐑑	NN1	əˈstɒnɪʃmənt	550
astound	𐑩𐑕𐑑𐑬𐑯𐑛	VVB	əˈstaʊnd	4
astound	𐑩𐑕𐑑𐑬𐑯𐑛	VVI	əˈstaʊnd	14
astounded	𐑩𐑕𐑑𐑬𐑯𐑛𐑩𐑛	AJ0	əˈstaʊndƏd	60
astounded	𐑩𐑕𐑑𐑬𐑯𐑛𐑩𐑛	VVD	əˈstaʊndƏd	26
astounded	𐑩𐑕𐑑𐑬𐑯𐑛𐑩𐑛	VVN	əˈstaʊndƏd	48
astounding	𐑩𐑕𐑑𐑬𐑯𐑛𐑦𐑙	AJ0	əˈstaʊndɪŋ	37
astounding	𐑩𐑕𐑑𐑬𐑯𐑛𐑦𐑙	VVG	əˈstaʊndɪŋ	38
astoundingly	𐑩𐑕𐑑𐑬𐑯𐑛𐑦𐑙𐑤𐑦	AV0	əˈstaʊndɪŋli	16
astounds	𐑩𐑕𐑑𐑬𐑯𐑛𐑟	VVZ	əˈstaʊndz	3
astrakhan	𐑨𐑕𐑑𐑮𐑩𐑒𐑨𐑯	NN1	ˌæstrəˈkæn	9
astral	𐑨𐑕𐑑𐑮𐑩𐑤	AJ0	ˈæstrəl	20
astray	𐑩𐑕𐑑𐑮𐑱	AJ0	əˈstreɪ	0
astray	𐑩𐑕𐑑𐑮𐑱	AV0	əˈstreɪ	143
astride	𐑩𐑕𐑑𐑮𐑲𐑛	AJ0	əˈstraɪd	0
astride	𐑩𐑕𐑑𐑮𐑲𐑛	AV0	əˈstraɪd	22
astride	𐑩𐑕𐑑𐑮𐑲𐑛	PRP	əˈstraɪd	126
astringency	𐑩𐑕𐑑𐑮𐑦𐑯𐑡𐑩𐑯𐑕𐑦	NN1	əˈstrɪndʒənsi	5
astringent	𐑩𐑕𐑑𐑮𐑦𐑯𐑡𐑩𐑯𐑑	AJ0	əˈstrɪndʒənt	25
astringent	𐑩𐑕𐑑𐑮𐑦𐑯𐑡𐑩𐑯𐑑	NN1	əˈstrɪndʒənt	2
astringents	𐑩𐑕𐑑𐑮𐑦𐑯𐑡𐑩𐑯𐑑𐑕	NN2	əˈstrɪndʒənts	3
astrodome	𐑨𐑕𐑑𐑮𐑴𐑛𐑴𐑥	NN1	ˈæstrəʊdəʊm	1
astrodomes	𐑨𐑕𐑑𐑮𐑴𐑛𐑴𐑥𐑟	NN2	ˈæstrəʊdəʊmz	0
astrolabe	𐑨𐑕𐑑𐑮𐑴𐑤𐑱𐑚	NN1	ˈæstrəʊleɪb	16
astrolabes	𐑨𐑕𐑑𐑮𐑴𐑤𐑱𐑚𐑟	NN2	ˈæstrəʊleɪbz	0
astrologer	𐑩𐑕𐑑𐑮𐑪𐑤𐑩𐑡𐑼	NN1	əsˈtrɒlədʒəR	69
astrologers	𐑩𐑕𐑑𐑮𐑪𐑤𐑩𐑡𐑼𐑟	NN2	əsˈtrɒlədʒəRz	31
astrological	𐑨𐑕𐑑𐑮𐑩𐑤𐑪𐑡𐑦𐑒𐑩𐑤	AJ0	ˌæstrəˈlɒdʒɪkəl	59
astrology	𐑩𐑕𐑑𐑮𐑪𐑤𐑩𐑡𐑦	NN1	əˈstrɒlədʒi	133
astronaut	𐑨𐑕𐑑𐑮𐑩𐑯𐑷𐑑	NN1	ˈæstrənɔːt	85
astronautics	𐑨𐑕𐑑𐑮𐑩𐑯𐑷𐑑𐑦𐑒𐑕	NN1	ˌæstrəˈnɔːtɪks	2
astronautics	𐑨𐑕𐑑𐑮𐑩𐑯𐑷𐑑𐑦𐑒𐑕	NN2	ˌæstrəˈnɔːtɪks	0
astronauts	𐑨𐑕𐑑𐑮𐑩𐑯𐑷𐑑𐑕	NN2	ˈæstrənɔːts	78
astronomer	𐑩𐑕𐑑𐑮𐑪𐑯𐑩𐑥𐑼	NN1	əˈstrɒnəməR	135
astronomers	𐑩𐑕𐑑𐑮𐑪𐑯𐑩𐑥𐑼𐑟	NN2	əˈstrɒnəməRz	234
astronomical	𐑨𐑕𐑑𐑮𐑩𐑯𐑪𐑥𐑦𐑒𐑩𐑤	AJ0	ˌæstrəˈnɒmɪkəl	269
astronomically	𐑨𐑕𐑑𐑮𐑩𐑯𐑪𐑥𐑦𐑒𐑤𐑦	AV0	ˌæstrəˈnɒmɪkli	19
astronomy	𐑩𐑕𐑑𐑮𐑪𐑯𐑩𐑥𐑦	NN1	əˈstrɒnəmi	315
astrophysical	𐑨𐑕𐑑𐑮𐑴𐑓𐑦𐑟𐑦𐑒𐑩𐑤	AJ0	ˌæstrəʊˈfɪzɪkəl	9
astrophysicist	𐑨𐑕𐑑𐑮𐑴𐑓𐑦𐑟𐑦𐑕𐑦𐑕𐑑	NN1	ˌæstrəʊˈfɪzɪsɪst	14
astrophysicists	𐑨𐑕𐑑𐑮𐑴𐑓𐑦𐑟𐑦𐑕𐑦𐑕𐑑𐑕	NN2	ˌæstrəʊˈfɪzɪsɪsts	9
astrophysics	𐑨𐑕𐑑𐑮𐑴𐑓𐑦𐑟𐑦𐑒𐑕	NN1	ˌæstrəʊˈfɪzɪks	15
astrophysics	𐑨𐑕𐑑𐑮𐑴𐑓𐑦𐑟𐑦𐑒𐑕	NN2	ˌæstrəʊˈfɪzɪks	24
astute	𐑩𐑕𐑑𐑿𐑑	AJ0	əˈstjuːt	247
astutely	𐑩𐑕𐑑𐑿𐑑𐑤𐑦	AV0	əˈstjuːtli	29
astuteness	𐑩𐑕𐑑𐑿𐑑𐑯𐑩𐑕	NN1	əˈstjuːtnəs	23
asunder	𐑩𐑕𐑳𐑯𐑛𐑼	AV0	əˈsʌndəR	45
asylum	𐑩𐑕𐑲𐑤𐑩𐑥	NN1	əˈsaɪləm	831
asylums	𐑩𐑕𐑲𐑤𐑩𐑥𐑟	NN2	əˈsaɪləmz	105
asymmetric	𐑱𐑕𐑦𐑥𐑧𐑑𐑮𐑦𐑒	AJ0	ˌeɪsɪˈmetrɪk	137
asymmetrical	𐑱𐑕𐑦𐑥𐑧𐑑𐑮𐑦𐑒𐑩𐑤	AJ0	ˌeɪsɪˈmetrɪkəl	116
asymmetrically	𐑱𐑕𐑦𐑥𐑧𐑑𐑮𐑦𐑒𐑤𐑦	AV0	ˌeɪsɪˈmetrɪkli	15
asymmetries	𐑱𐑕𐑦𐑥𐑩𐑑𐑮𐑦𐑟	NN2	eɪˈsɪmətriz	35
asymmetry	𐑱𐑕𐑦𐑥𐑩𐑑𐑮𐑦	NN1	eɪˈsɪmətri	216
asymptomatic	𐑱𐑕𐑦𐑥𐑐𐑑𐑩𐑥𐑨𐑑𐑦𐑒	AJ0	eɪˌsɪmptəˈmatɪk	129
asymptote	𐑨𐑕𐑦𐑥𐑑𐑴𐑑	NN1	ˈæsɪmtəʊt	7
asymptotes	𐑨𐑕𐑦𐑥𐑑𐑴𐑑𐑕	NN2	ˈæsɪmtəʊts	7
asymptotic	𐑨𐑕𐑦𐑥𐑑𐑪𐑑𐑦𐑒	AJ0	ˌæsɪmˈtɒtɪk	35
asymptotically	𐑨𐑕𐑦𐑥𐑑𐑪𐑑𐑦𐑒𐑤𐑦	AV0	ˌæsɪmˈtɒtɪkli	18
asynchronous	𐑱𐑕𐑦𐑙𐑒𐑮𐑩𐑯𐑩𐑕	AJ0	ˌeɪˈsɪŋkrənəs	140
at	𐑨𐑑	PRP	æt	478162
at all	𐑨𐑑 𐑷𐑤	AV0	ˈæt ɔːl	15348
at best	𐑨𐑑 𐑚𐑧𐑕𐑑	AV0	ˈæt best	806
at first	𐑨𐑑 𐑓𐑻𐑕𐑑	AV0	ˈæt fɜːRst	4772
at large	𐑨𐑑 𐑤𐑸𐑡	AV0	ˈæt lɑːRdʒ	727
at last	𐑨𐑑 𐑤𐑨𐑕𐑑	AV0	ˈæt lÆst	4424
at last	𐑨𐑑 𐑤𐑭𐑕𐑑	AV0	ˈæt lⱭːst	4424
at least	𐑨𐑑 𐑤𐑰𐑕𐑑	AV0	ˈæt liːst	25713
at length	𐑨𐑑 𐑤𐑧𐑙𐑔	AV0	ˈæt leŋθ	483
at once	𐑨𐑑 𐑢𐑳𐑯𐑕	AV0	ˈæt wʌns	4041
at present	𐑨𐑑 𐑐𐑮𐑧𐑟𐑩𐑯𐑑	AV0	æt ˈprezənt	2932
at random	𐑨𐑑 𐑮𐑨𐑯𐑛𐑩𐑥	AV0	æt ˈrændəm	444
at-home	𐑩𐑑-𐑣𐑴𐑥	NN1	ət-ˈhəʊm	0
at-homes	𐑩𐑑-𐑣𐑴𐑥𐑟	NN2	ət-ˈhəʊmz	0
atabrine	𐑨𐑑𐑩𐑚𐑮𐑰𐑯	NN1	ˈætəbriːn	0
atari	𐑩𐑑𐑸𐑦	NP0	əˈtɑːri	52
atavism	𐑨𐑑𐑩𐑝𐑦𐑟𐑩𐑥	NN1	ˈætəvɪzəm	9
atavisms	𐑨𐑑𐑩𐑝𐑦𐑟𐑩𐑥𐑟	NN2	ˈætəvɪzəmz	0
atavistic	𐑨𐑑𐑩𐑝𐑦𐑕𐑑𐑦𐑒	AJ0	ˌætəˈvɪstɪk	43
ate	𐑱𐑑	VVD	eɪt	1715
atelic	𐑱𐑑𐑧𐑤𐑦𐑒	AJ0	eɪˈtelɪk	0
atelier	𐑨𐑑𐑧𐑤𐑦𐑱	NN1	æˈtelieɪ	17
ateliers	𐑨𐑑𐑧𐑤𐑦𐑱𐑟	NN2	æˈtelieɪz	7
atheism	𐑱𐑔𐑦𐑦𐑟𐑩𐑥	NN1	ˈeɪθiɪzəm	91
atheist	𐑱𐑔𐑦𐑦𐑕𐑑	AJ0	ˈeɪθiɪst	0
atheist	𐑱𐑔𐑦𐑦𐑕𐑑	NN1	ˈeɪθiɪst	141
atheistic	𐑱𐑔𐑦𐑦𐑕𐑑𐑦𐑒	AJ0	ˌeɪθiˈɪstɪk	23
atheists	𐑱𐑔𐑦𐑦𐑕𐑑𐑕	NN2	ˈeɪθiɪsts	67
atheling	𐑨𐑔𐑩𐑤𐑦𐑙	NN1	ˈæθəlɪŋ	0
atheling	𐑨𐑔𐑩𐑤𐑦𐑙	NP0	ˈæθəlɪŋ	5
athelings	𐑨𐑔𐑩𐑤𐑦𐑙𐑟	NN2	ˈæθəlɪŋz	1
athenian	𐑩𐑔𐑰𐑯𐑾𐑯	AJ0	əˈθiːnɪən	295
athenian	𐑩𐑔𐑰𐑯𐑾𐑯	NN1	əˈθiːnɪən	1
athenians	𐑩𐑔𐑰𐑯𐑾𐑯𐑟	NN2	əˈθiːnɪənz	148
athens	𐑨𐑔𐑩𐑯𐑟	NP0	ˈæθənz	1039
atherstone	𐑨𐑔𐑼𐑕𐑑𐑴𐑯	NP0	ˈæθəRstəʊn	14
athirst	𐑩𐑔𐑻𐑕𐑑	AJ0	əˈθɜːRst	0
athlete	𐑨𐑔𐑤𐑰𐑑	NN1	ˈæθliːt	351
athletes	𐑨𐑔𐑤𐑰𐑑𐑕	NN2	ˈæθliːts	461
athletic	𐑨𐑔𐑤𐑧𐑑𐑦𐑒	AJ0	æθˈletɪk	286
athletics	𐑨𐑔𐑤𐑧𐑑𐑦𐑒𐑕	NN1	æθˈletɪks	218
athletics	𐑨𐑔𐑤𐑧𐑑𐑦𐑒𐑕	NN2	æθˈletɪks	206
athlone	𐑨𐑔𐑤𐑴𐑯	NP0	æθˈləʊn	5
athos	𐑨𐑔𐑪𐑕	NP0	ˈæθɒs	20
athwart	𐑩𐑔𐑢𐑹𐑑	AV0	əˈθwɔːRt	0
athwart	𐑩𐑔𐑢𐑹𐑑	PRP	əˈθwɔːRt	0
atishoo	𐑩𐑑𐑦𐑖𐑵	ITJ	əˈtɪʃuː	0
atkinson	𐑨𐑑𐑒𐑦𐑯𐑕𐑩𐑯	NP0	ˈætkɪnsən	427
atlanta	𐑩𐑑𐑤𐑨𐑯𐑑𐑩	NP0	ətˈlæntə	273
atlantic	𐑩𐑑𐑤𐑨𐑯𐑑𐑦𐑒	NP0	ətˈlæntɪk	1180
atlas	𐑨𐑑𐑤𐑩𐑕	NN1	ˈætləs	251
atlases	𐑨𐑑𐑤𐑩𐑕𐑩𐑟	NN2	ˈætləsƏz	26
atmosphere	𐑨𐑑𐑥𐑩𐑕𐑓𐑽	NN1	ˈætməsfɪəR	4824
atmospheres	𐑨𐑑𐑥𐑩𐑕𐑓𐑽𐑟	NN2	ˈætməsfɪəRz	78
atmospheric	𐑨𐑑𐑥𐑩𐑕𐑓𐑧𐑮𐑦𐑒	AJ0	ˌætməsˈferɪk	642
atmospherics	𐑨𐑑𐑥𐑩𐑕𐑓𐑧𐑮𐑦𐑒𐑕	NN1	ˌætməsˈferɪks	8
atmospherics	𐑨𐑑𐑥𐑩𐑕𐑓𐑧𐑮𐑦𐑒𐑕	NN2	ˌætməsˈferɪks	11
atoll	𐑨𐑑𐑪𐑤	NN1	ˈætɒl	35
atolls	𐑨𐑑𐑪𐑤𐑟	NN2	ˈætɒlz	19
atom	𐑨𐑑𐑩𐑥	NN1	ˈætəm	507
atomic	𐑩𐑑𐑪𐑥𐑦𐑒	AJ0	əˈtɒmɪk	1106
atomise	𐑨𐑑𐑩𐑥𐑲𐑟	VVB	ˈætəmaɪz	0
atomise	𐑨𐑑𐑩𐑥𐑲𐑟	VVI	ˈætəmaɪz	1
atomised	𐑨𐑑𐑩𐑥𐑲𐑟𐑛	AJ0	ˈætəmaɪzd	9
atomised	𐑨𐑑𐑩𐑥𐑲𐑟𐑛	VVD	ˈætəmaɪzd	0
atomised	𐑨𐑑𐑩𐑥𐑲𐑟𐑛	VVN	ˈætəmaɪzd	2
atomiser	𐑨𐑑𐑩𐑥𐑲𐑟𐑼	NN1	ˈætəmaɪzəR	5
atomisers	𐑨𐑑𐑩𐑥𐑲𐑟𐑼𐑟	NN2	ˈætəmaɪzəRz	0
atomises	𐑨𐑑𐑩𐑥𐑲𐑟𐑩𐑟	VVZ	ˈætəmaɪzƏz	0
atomising	𐑨𐑑𐑩𐑥𐑲𐑟𐑦𐑙	VVG	ˈætəmaɪzɪŋ	0
atomize	𐑨𐑑𐑩𐑥𐑲𐑟	VVB	ˈætəmaɪz	0
atomize	𐑨𐑑𐑩𐑥𐑲𐑟	VVI	ˈætəmaɪz	1
atomized	𐑨𐑑𐑩𐑥𐑲𐑟𐑛	AJ0	ˈætəmaɪzd	6
atomized	𐑨𐑑𐑩𐑥𐑲𐑟𐑛	VVD	ˈætəmaɪzd	1
atomized	𐑨𐑑𐑩𐑥𐑲𐑟𐑛	VVN	ˈætəmaɪzd	2
atomizer	𐑨𐑑𐑩𐑥𐑲𐑟𐑼	NN1	ˈætəmaɪzəR	3
atomizers	𐑨𐑑𐑩𐑥𐑲𐑟𐑼𐑟	NN2	ˈætəmaɪzəRz	0
atomizes	𐑨𐑑𐑩𐑥𐑲𐑟𐑩𐑟	VVZ	ˈætəmaɪzƏz	1
atomizing	𐑨𐑑𐑩𐑥𐑲𐑟𐑦𐑙	VVG	ˈætəmaɪzɪŋ	0
atoms	𐑨𐑑𐑩𐑥𐑟	NN2	ˈætəmz	860
atonal	𐑱𐑑𐑴𐑯𐑩𐑤	AJ0	eɪˈtəʊnəl	25
atonality	𐑱𐑑𐑴𐑯𐑨𐑤𐑦𐑑𐑦	NN1	ˌeɪtəʊˈnælɪti	12
atone	𐑩𐑑𐑴𐑯	VVB	əˈtəʊn	1
atone	𐑩𐑑𐑴𐑯	VVI	əˈtəʊn	26
atoned	𐑩𐑑𐑴𐑯𐑛	VVD	əˈtəʊnd	4
atoned	𐑩𐑑𐑴𐑯𐑛	VVN	əˈtəʊnd	3
atonement	𐑩𐑑𐑴𐑯𐑥𐑩𐑯𐑑	NN1	əˈtəʊnmənt	113
atones	𐑩𐑑𐑴𐑯𐑟	VVZ	əˈtəʊnz	0
atoning	𐑩𐑑𐑴𐑯𐑦𐑙	AJ0	əˈtəʊnɪŋ	2
atoning	𐑩𐑑𐑴𐑯𐑦𐑙	VVG	əˈtəʊnɪŋ	6
atop	𐑩𐑑𐑪𐑐	AV0	əˈtɒp	0
atop	𐑩𐑑𐑪𐑐	PRP	əˈtɒp	140
atrabilious	𐑨𐑑𐑮𐑩𐑚𐑦𐑤𐑾𐑕	AJ0	ˌætrəˈbɪlɪəs	1
atrocious	𐑩𐑑𐑮𐑴𐑖𐑩𐑕	AJ0	əˈtrəʊʃəs	117
atrociously	𐑩𐑑𐑮𐑴𐑖𐑩𐑕𐑤𐑦	AV0	əˈtrəʊʃəsli	7
atrocities	𐑩𐑑𐑮𐑪𐑕𐑦𐑑𐑦𐑟	NN2	əˈtrɒsɪtiz	242
atrocity	𐑩𐑑𐑮𐑪𐑕𐑦𐑑𐑦	NN1	əˈtrɒsɪti	101
atrophied	𐑨𐑑𐑮𐑩𐑓𐑦𐑛	AJ0	ˈætrəfid	6
atrophied	𐑨𐑑𐑮𐑩𐑓𐑦𐑛	VVD	ˈætrəfid	3
atrophied	𐑨𐑑𐑮𐑩𐑓𐑦𐑛	VVN	ˈætrəfid	11
atrophies	𐑨𐑑𐑮𐑩𐑓𐑦𐑟	VVZ	ˈætrəfiz	0
atrophy	𐑨𐑑𐑮𐑩𐑓𐑦	NN1	ˈætrəfi	133
atrophy	𐑨𐑑𐑮𐑩𐑓𐑦	VVB	ˈætrəfi	0
atrophy	𐑨𐑑𐑮𐑩𐑓𐑦	VVI	ˈætrəfi	0
atrophying	𐑨𐑑𐑮𐑩𐑓𐑦𐑦𐑙	VVG	ˈætrəfiɪŋ	0
attaboy	𐑨𐑑𐑩𐑚𐑶	ITJ	ˌætəˈbɔɪ	0
attach	𐑩𐑑𐑨𐑗	VVB	əˈtætʃ	395
attach	𐑩𐑑𐑨𐑗	VVI	əˈtætʃ	413
attache	𐑩𐑑𐑨𐑖𐑱	NN1	əˈtæʃeɪ	42
attached	𐑩𐑑𐑨𐑗𐑑	AJ0	əˈtætʃt	263
attached	𐑩𐑑𐑨𐑗𐑑	VVD	əˈtætʃt	496
attached	𐑩𐑑𐑨𐑗𐑑	VVN	əˈtætʃt	1294
attaches	𐑩𐑑𐑨𐑖𐑱𐑟	NN2	əˈtæʃeɪz	0
attaches	𐑩𐑑𐑨𐑗𐑩𐑟	VVZ	əˈtætʃƏz	198
attaching	𐑩𐑑𐑨𐑗𐑦𐑙	VVG	əˈtætʃɪŋ	241
attachment	𐑩𐑑𐑨𐑗𐑥𐑩𐑯𐑑	NN1	əˈtætʃmənt	771
attachments	𐑩𐑑𐑨𐑗𐑥𐑩𐑯𐑑𐑕	NN2	əˈtætʃmənts	188
attack	𐑩𐑑𐑨𐑒	NN1	əˈtæk	6899
attack	𐑩𐑑𐑨𐑒	VVB	əˈtæk	251
attack	𐑩𐑑𐑨𐑒	VVI	əˈtæk	1283
attacked	𐑩𐑑𐑨𐑒𐑑	VVD	əˈtækt	1147
attacked	𐑩𐑑𐑨𐑒𐑑	VVN	əˈtækt	1346
attacker	𐑩𐑑𐑨𐑒𐑼	NN1	əˈtækəR	628
attackers	𐑩𐑑𐑨𐑒𐑼𐑟	NN2	əˈtækəRz	291
attacking	𐑩𐑑𐑨𐑒𐑦𐑙	AJ0	əˈtækɪŋ	61
attacking	𐑩𐑑𐑨𐑒𐑦𐑙	VVG	əˈtækɪŋ	787
attacks	𐑩𐑑𐑨𐑒𐑕	NN2	əˈtæks	1997
attacks	𐑩𐑑𐑨𐑒𐑕	VVZ	əˈtæks	346
attain	𐑩𐑑𐑱𐑯	VVB	əˈteɪn	56
attain	𐑩𐑑𐑱𐑯	VVI	əˈteɪn	382
attainable	𐑩𐑑𐑱𐑯𐑩𐑚𐑩𐑤	AJ0	əˈteɪnəbəl	138
attainder	𐑩𐑑𐑱𐑯𐑛𐑼	NN1	əˈteɪndəR	7
attainders	𐑩𐑑𐑱𐑯𐑛𐑼𐑟	NN2	əˈteɪndəRz	3
attained	𐑩𐑑𐑱𐑯𐑛	AJ0	əˈteɪnd	5
attained	𐑩𐑑𐑱𐑯𐑛	VVD	əˈteɪnd	82
attained	𐑩𐑑𐑱𐑯𐑛	VVN	əˈteɪnd	360
attaining	𐑩𐑑𐑱𐑯𐑦𐑙	VVG	əˈteɪnɪŋ	144
attainment	𐑩𐑑𐑱𐑯𐑥𐑩𐑯𐑑	NN1	əˈteɪnmənt	846
attainments	𐑩𐑑𐑱𐑯𐑥𐑩𐑯𐑑𐑕	NN2	əˈteɪnmənts	75
attains	𐑩𐑑𐑱𐑯𐑟	VVZ	əˈteɪnz	51
attar	𐑨𐑑𐑼	NN1	ˈætəR	5
attempt	𐑩𐑑𐑧𐑥𐑐𐑑	NN1	əˈtempt	7781
attempt	𐑩𐑑𐑧𐑥𐑐𐑑	VVB	əˈtempt	732
attempt	𐑩𐑑𐑧𐑥𐑐𐑑	VVI	əˈtempt	1705
attempted	𐑩𐑑𐑧𐑥𐑐𐑑𐑩𐑛	AJ0	əˈtemptƏd	719
attempted	𐑩𐑑𐑧𐑥𐑐𐑑𐑩𐑛	VVD	əˈtemptƏd	1405
attempted	𐑩𐑑𐑧𐑥𐑐𐑑𐑩𐑛	VVN	əˈtemptƏd	1002
attempting	𐑩𐑑𐑧𐑥𐑐𐑑𐑦𐑙	VVG	əˈtemptɪŋ	2338
attempts	𐑩𐑑𐑧𐑥𐑐𐑑𐑕	NN2	əˈtempts	2756
attempts	𐑩𐑑𐑧𐑥𐑐𐑑𐑕	VVZ	əˈtempts	963
attend	𐑩𐑑𐑧𐑯𐑛	VVB	əˈtend	598
attend	𐑩𐑑𐑧𐑯𐑛	VVI	əˈtend	2992
attendance	𐑩𐑑𐑧𐑯𐑛𐑩𐑯𐑕	NN1	əˈtendəns	1683
attendances	𐑩𐑑𐑧𐑯𐑛𐑩𐑯𐑕𐑩𐑟	NN2	əˈtendənsƏz	158
attendant	𐑩𐑑𐑧𐑯𐑛𐑩𐑯𐑑	AJ0	əˈtendənt	145
attendant	𐑩𐑑𐑧𐑯𐑛𐑩𐑯𐑑	NN1	əˈtendənt	281
attendants	𐑩𐑑𐑧𐑯𐑛𐑩𐑯𐑑𐑕	NN2	əˈtendənts	229
attended	𐑩𐑑𐑧𐑯𐑛𐑩𐑛	VVD	əˈtendƏd	1672
attended	𐑩𐑑𐑧𐑯𐑛𐑩𐑛	VVN	əˈtendƏd	1320
attendee	𐑩𐑑𐑧𐑯𐑛𐑰	NN1	ətenˈdiː	1
attendees	𐑩𐑑𐑧𐑯𐑛𐑰𐑟	NN2	ətenˈdiːz	42
attending	𐑩𐑑𐑧𐑯𐑛𐑦𐑙	VVG	əˈtendɪŋ	1422
attends	𐑩𐑑𐑧𐑯𐑛𐑟	VVZ	əˈtendz	248
attention	𐑩𐑑𐑧𐑯𐑖𐑩𐑯	NN1	əˈtenʃən	13684
attentional	𐑩𐑑𐑧𐑯𐑖𐑩𐑯𐑩𐑤	AJ0	əˈtenʃənəl	40
attentions	𐑩𐑑𐑧𐑯𐑖𐑩𐑯𐑟	NN2	əˈtenʃənz	284
attentive	𐑩𐑑𐑧𐑯𐑑𐑦𐑝	AJ0	əˈtentɪv	255
attentively	𐑩𐑑𐑧𐑯𐑑𐑦𐑝𐑤𐑦	AV0	əˈtentɪvli	106
attentiveness	𐑩𐑑𐑧𐑯𐑑𐑦𐑝𐑯𐑩𐑕	NN1	əˈtentɪvnəs	29
attenuate	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑑	VVB	əˈtenjueɪt	4
attenuate	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑑	VVI	əˈtenjueɪt	21
attenuate	𐑩𐑑𐑧𐑯𐑘𐑫𐑩𐑑	AJ0	əˈtenjuət	4
attenuated	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑑𐑩𐑛	AJ0	əˈtenjueɪtƏd	40
attenuated	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑑𐑩𐑛	VVD	əˈtenjueɪtƏd	13
attenuated	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑑𐑩𐑛	VVN	əˈtenjueɪtƏd	46
attenuates	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑑𐑕	VVZ	əˈtenjueɪts	6
attenuating	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑑𐑦𐑙	AJ0	əˈtenjueɪtɪŋ	2
attenuating	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑑𐑦𐑙	VVG	əˈtenjueɪtɪŋ	8
attenuation	𐑩𐑑𐑧𐑯𐑘𐑫𐑱𐑖𐑩𐑯	NN1	əˌtenjuˈeɪʃən	143
